CustomerID,InvoiceDate,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,Segment
15574.0,2011-06-15 12:01:00,178,168,702.25,2,5,3,253,10,Big Spenders
15576.0,2011-11-02 12:03:00,38,45,940.6700000000001,3,3,4,334,10,Loyal Customers
15577.0,2011-07-11 17:03:00,151,39,258.88,2,3,2,232,7,Needs Attention
15578.0,2011-06-30 13:03:00,162,13,127.1,2,1,1,211,4,Lost Customers
15579.0,2011-10-02 12:45:00,69,51,348.6,3,3,2,332,8,Needs Attention
15581.0,2011-08-11 09:38:00,121,151,3429.9700000000003,2,5,5,255,12,Big Spenders
15582.0,2011-11-15 09:55:00,25,44,682.9100000000001,4,3,3,433,10,Loyal Customers
15584.0,2011-11-16 10:55:00,24,125,722.61,4,5,3,453,12,Loyal Customers
15585.0,2011-06-16 08:38:00,177,31,455.3,2,3,2,232,7,Needs Attention
15587.0,2011-10-20 13:37:00,50,9,913.6800000000001,3,1,4,314,8,Needs Attention
15589.0,2011-04-01 11:22:00,253,30,456.58,1,3,2,132,6,Needs Attention
15590.0,2011-02-23 16:36:00,289,1,-30.19,1,1,1,111,3,Lost Customers
15592.0,2011-10-24 08:59:00,47,24,388.58,3,2,2,322,7,Needs Attention
15593.0,2011-09-30 11:46:00,71,5,199.8,3,1,1,311,5,Needs Attention
15594.0,2011-11-24 08:53:00,16,104,1767.53,4,4,4,444,12,Best Customers
15596.0,2011-08-31 10:55:00,101,84,1343.34,2,4,4,244,10,Big Spenders
15597.0,2011-11-10 11:46:00,30,23,315.71999999999997,4,2,2,422,8,New Customers
15598.0,2011-11-04 13:14:00,35,16,235.68,3,2,2,322,7,Needs Attention
15599.0,2011-11-13 11:44:00,27,52,761.74,4,3,3,433,10,Loyal Customers
15601.0,2011-11-28 15:15:00,11,414,6745.36,5,5,5,555,15,Best Customers
15602.0,2011-12-01 14:14:00,8,54,1083.63,5,3,4,534,12,Loyal Customers
15603.0,2011-09-22 10:04:00,79,2,48.480000000000004,2,1,1,211,4,Lost Customers
15604.0,2011-10-18 14:47:00,52,17,216.39,3,2,1,321,6,Needs Attention
15605.0,2011-11-03 14:17:00,36,67,1198.23,3,4,4,344,11,Loyal Customers
15606.0,2011-10-13 13:32:00,57,91,2422.64,3,4,5,345,12,Loyal Customers
15607.0,2011-01-07 12:44:00,337,13,104.76,1,1,1,111,3,Lost Customers
15608.0,2011-11-11 13:20:00,28,60,1093.68,4,4,4,444,12,Best Customers
15609.0,2011-06-10 09:55:00,183,18,270.03000000000003,1,2,2,122,5,Lost Customers
15610.0,2011-10-19 10:36:00,52,6,112.46000000000001,3,1,1,311,5,Needs Attention
15611.0,2011-11-30 12:36:00,10,45,1568.39,5,3,4,534,12,Loyal Customers
15612.0,2011-11-03 14:52:00,36,6,195.15,3,1,1,311,5,Needs Attention
15615.0,2011-11-29 14:42:00,10,429,10360.04,5,5,5,555,15,Best Customers
15618.0,2011-11-07 08:34:00,33,49,747.031,3,3,3,333,9,Loyal Customers
15619.0,2011-11-29 08:14:00,11,3,336.40000000000003,5,1,2,512,8,New Customers
15620.0,2011-10-20 19:17:00,50,104,1524.4,3,4,4,344,11,Loyal Customers
15621.0,2011-12-05 14:01:00,4,18,1158.77,5,2,4,524,11,New Customers
15622.0,2011-12-06 14:57:00,3,214,3224.53,5,5,5,555,15,Best Customers
15623.0,2011-07-21 17:26:00,141,19,301.03,2,2,2,222,6,Lost Customers
15624.0,2011-08-15 11:38:00,117,34,588.13,2,3,3,233,8,Needs Attention
15625.0,2011-08-31 16:13:00,100,68,1504.56,2,4,4,244,10,Big Spenders
15626.0,2011-09-26 10:03:00,75,49,675.8,2,3,3,233,8,Needs Attention
15628.0,2011-12-05 10:24:00,5,157,2865.64,5,5,5,555,15,Best Customers
15630.0,2011-10-25 15:36:00,45,61,1180.4,3,4,4,344,11,Loyal Customers
15632.0,2011-11-24 09:51:00,16,177,3147.31,4,5,5,455,14,Best Customers
15634.0,2011-11-22 16:28:00,17,15,243.55,4,2,2,422,8,New Customers
15636.0,2011-09-11 11:17:00,90,25,724.76,2,2,3,223,7,Needs Attention
15637.0,2011-10-18 08:28:00,53,15,223.36,3,2,1,321,6,Needs Attention
15638.0,2011-02-11 15:12:00,301,2,-94.0,1,1,1,111,3,Lost Customers
15639.0,2011-07-28 14:30:00,134,25,425.32,2,2,2,222,6,Lost Customers
15640.0,2011-12-05 14:35:00,4,495,12433.34,5,5,5,555,15,Best Customers
15641.0,2011-08-26 14:04:00,105,119,1887.2,2,4,4,244,10,Big Spenders
15643.0,2011-06-13 17:19:00,179,36,647.4,1,3,3,133,7,Needs Attention
15644.0,2011-06-26 14:54:00,166,238,813.0,2,5,3,253,10,Big Spenders
15645.0,2011-11-21 11:55:00,19,52,612.01,4,3,3,433,10,Loyal Customers
15646.0,2011-07-05 09:53:00,158,36,425.14000000000004,2,3,2,232,7,Needs Attention
15648.0,2011-05-19 15:53:00,204,28,599.9,1,2,3,123,6,Needs Attention
15649.0,2011-01-07 13:34:00,336,2,816.0,1,1,3,113,5,Needs Attention
15651.0,2011-11-03 08:41:00,37,32,646.3,3,3,3,333,9,Loyal Customers
15652.0,2011-09-09 14:22:00,91,21,337.74,2,2,2,222,6,Lost Customers
15653.0,2011-09-08 10:49:00,93,6,877.4399999999999,2,1,3,213,6,Needs Attention
15654.0,2011-11-30 13:08:00,9,21,922.53,5,2,4,524,11,New Customers
15655.0,2011-04-20 16:28:00,233,37,511.32,1,3,3,133,7,Needs Attention
15656.0,2011-10-25 14:56:00,45,47,748.5,3,3,3,333,9,Loyal Customers
15657.0,2011-11-17 12:19:00,23,1,30.0,4,1,1,411,6,New Customers
15658.0,2011-06-02 15:22:00,190,56,958.9,1,3,4,134,8,Needs Attention
15659.0,2011-10-27 09:23:00,44,11,306.45,3,1,2,312,6,Needs Attention
15660.0,2011-11-14 16:58:00,25,94,1552.01,4,4,4,444,12,Best Customers
15661.0,2011-01-26 13:56:00,317,5,309.8,1,1,2,112,4,Lost Customers
15663.0,2011-08-25 15:50:00,106,9,138.14,2,1,1,211,4,Lost Customers
15664.0,2011-10-20 10:57:00,51,19,358.63,3,2,2,322,7,Needs Attention
15665.0,2011-06-24 14:57:00,168,116,2242.01,2,4,5,245,11,Big Spenders
15667.0,2011-10-31 10:56:00,40,13,301.32,3,1,2,312,6,Needs Attention
15668.0,2011-05-06 10:39:00,218,1,76.32000000000001,1,1,1,111,3,Lost Customers
15669.0,2011-10-30 16:03:00,40,35,677.69,3,3,3,333,9,Loyal Customers
15670.0,2011-02-16 10:50:00,297,12,173.05,1,1,1,111,3,Lost Customers
15671.0,2011-11-21 12:43:00,19,81,2635.4900000000002,4,4,5,445,13,Best Customers
15673.0,2011-09-12 16:12:00,88,155,2881.02,2,5,5,255,12,Big Spenders
15674.0,2011-09-27 15:17:00,73,135,1744.02,2,5,4,254,11,Big Spenders
15675.0,2011-09-19 13:48:00,81,21,323.69,2,2,2,222,6,Lost Customers
15676.0,2011-11-30 17:39:00,9,216,3324.09,5,5,5,555,15,Best Customers
15677.0,2011-10-21 15:36:00,49,33,657.23,3,3,3,333,9,Loyal Customers
15678.0,2011-10-18 09:25:00,53,12,352.7,3,1,2,312,6,Needs Attention
15679.0,2011-11-15 16:19:00,24,110,781.28,4,4,3,443,11,Loyal Customers
15680.0,2011-11-30 13:46:00,9,78,1333.68,5,4,4,544,13,Best Customers
15681.0,2011-11-21 13:25:00,18,67,946.36,4,4,4,444,12,Best Customers
15683.0,2011-08-14 12:56:00,117,10,193.75,2,1,1,211,4,Lost Customers
15687.0,2011-12-01 08:33:00,9,168,2981.5,5,5,5,555,15,Best Customers
15689.0,2011-08-12 09:37:00,120,9,254.1,2,1,2,212,5,Lost Customers
15690.0,2011-12-05 15:59:00,4,19,239.76,5,2,2,522,9,New Customers
15691.0,2011-04-01 15:13:00,252,2,136.8,1,1,1,111,3,Lost Customers
15692.0,2011-11-11 14:12:00,28,12,191.04,4,1,1,411,6,New Customers
15694.0,2011-12-09 09:44:00,1,79,6423.6,5,4,5,545,14,Best Customers
15695.0,2011-03-18 08:32:00,267,22,409.98,1,2,2,122,5,Lost Customers
15696.0,2011-11-06 14:02:00,33,177,2644.46,3,5,5,355,13,Loyal Customers
15699.0,2011-11-22 08:26:00,18,18,309.65,4,2,2,422,8,New Customers
15700.0,2011-06-20 16:53:00,172,89,664.03,2,4,3,243,9,Big Spenders
15701.0,2011-12-07 14:39:00,2,237,1542.14,5,5,4,554,14,Best Customers
15703.0,2011-03-20 10:51:00,265,5,211.5,1,1,1,111,3,Lost Customers
15704.0,2011-07-22 13:35:00,140,117,2293.62,2,4,5,245,11,Big Spenders
15705.0,2011-05-22 15:37:00,201,6,143.1,1,1,1,111,3,Lost Customers
15706.0,2011-10-11 10:14:00,60,59,1001.8100000000001,3,4,4,344,11,Loyal Customers
15707.0,2011-11-04 14:35:00,35,214,945.58,3,5,4,354,12,Loyal Customers
15708.0,2011-10-30 10:54:00,41,297,3329.7200000000003,3,5,5,355,13,Loyal Customers
15709.0,2011-03-01 10:38:00,284,6,133.25,1,1,1,111,3,Lost Customers
15712.0,2011-11-30 14:09:00,9,53,1072.3600000000001,5,3,4,534,12,Loyal Customers
15713.0,2011-07-19 13:34:00,143,20,346.75,2,2,2,222,6,Lost Customers
15714.0,2011-11-28 11:26:00,12,35,330.88,4,3,2,432,9,Needs Attention
15716.0,2011-07-17 11:59:00,146,118,1118.81,2,4,4,244,10,Big Spenders
15717.0,2011-04-19 13:21:00,234,7,150.3,1,1,1,111,3,Lost Customers
15719.0,2011-11-07 12:29:00,33,938,5043.96,3,5,5,355,13,Loyal Customers
15720.0,2011-11-15 14:48:00,24,128,598.73,4,5,3,453,12,Loyal Customers
15721.0,2011-11-28 12:14:00,12,91,507.08,4,4,3,443,11,Loyal Customers
15722.0,2011-11-04 11:43:00,36,72,2181.21,3,4,5,345,12,Loyal Customers
15723.0,2010-12-10 11:12:00,365,41,203.1,1,3,1,131,5,Needs Attention
15724.0,2011-05-22 14:40:00,201,12,212.3,1,1,1,111,3,Lost Customers
15725.0,2011-11-24 14:51:00,15,32,415.25,4,3,2,432,9,Needs Attention
15727.0,2011-11-23 12:36:00,17,302,5178.96,4,5,5,455,14,Best Customers
15728.0,2011-10-21 14:03:00,49,4,-134.8,3,1,1,311,5,Needs Attention
15729.0,2011-05-25 16:43:00,198,6,62.0,1,1,1,111,3,Lost Customers
15730.0,2011-10-05 12:31:00,66,73,1108.38,3,4,4,344,11,Loyal Customers
15732.0,2011-05-11 14:24:00,212,14,294.12,1,1,2,112,4,Lost Customers
15733.0,2011-03-02 09:05:00,283,10,162.3,1,1,1,111,3,Lost Customers
15734.0,2011-08-17 10:50:00,115,26,1339.45,2,2,4,224,8,Needs Attention
15737.0,2011-11-25 11:21:00,15,81,1121.21,4,4,4,444,12,Best Customers
15738.0,2011-11-21 08:26:00,19,176,4788.77,4,5,5,455,14,Best Customers
15739.0,2011-10-04 13:42:00,66,8,449.12,3,1,2,312,6,Needs Attention
15740.0,2011-10-21 14:29:00,49,9,154.88,3,1,1,311,5,Needs Attention
15743.0,2011-11-23 17:19:00,16,88,784.46,4,4,3,443,11,Loyal Customers
15744.0,2011-09-23 09:52:00,78,3,34.8,2,1,1,211,4,Lost Customers
15745.0,2011-12-01 11:18:00,9,65,1071.24,5,4,4,544,13,Best Customers
15746.0,2011-07-28 15:27:00,134,29,182.96,2,2,1,221,5,Lost Customers
15747.0,2011-11-27 12:26:00,13,93,974.04,4,4,4,444,12,Best Customers
15748.0,2011-10-30 12:51:00,40,21,149.31,3,2,1,321,6,Needs Attention
15749.0,2011-04-18 13:20:00,235,15,21535.9,1,2,5,125,8,Needs Attention
15750.0,2011-12-07 12:34:00,3,295,2451.23,5,5,5,555,15,Best Customers
15752.0,2011-10-31 11:37:00,40,412,2628.93,3,5,5,355,13,Loyal Customers
15753.0,2011-02-08 12:41:00,305,1,79.2,1,1,1,111,3,Lost Customers
15754.0,2011-10-20 11:44:00,51,29,455.67,3,2,2,322,7,Needs Attention
15755.0,2011-12-08 18:59:00,1,149,2318.88,5,5,5,555,15,Best Customers
15756.0,2011-10-09 13:30:00,61,192,532.96,3,5,3,353,11,Loyal Customers
15757.0,2011-10-05 12:14:00,66,45,714.42,3,3,3,333,9,Loyal Customers
15758.0,2011-11-15 10:48:00,25,9,205.25,4,1,1,411,6,New Customers
15759.0,2011-05-05 15:13:00,218,7,253.04,1,1,2,112,4,Lost Customers
15762.0,2011-10-05 16:15:00,65,37,583.75,3,3,3,333,9,Loyal Customers
15763.0,2011-11-08 09:44:00,32,63,1048.67,4,4,4,444,12,Best Customers
15764.0,2011-09-19 16:16:00,81,188,3245.47,2,5,5,255,12,Big Spenders
15766.0,2011-10-06 17:03:00,64,11,315.06,3,1,2,312,6,Needs Attention
15768.0,2011-08-16 10:48:00,116,28,581.8299999999999,2,2,3,223,7,Needs Attention
15769.0,2011-12-02 13:52:00,7,147,51823.72,5,5,5,555,15,Best Customers
15773.0,2011-12-04 12:48:00,6,10,635.6800000000001,5,1,3,513,9,New Customers
15774.0,2011-10-02 12:04:00,69,25,270.8,3,2,2,322,7,Needs Attention
15775.0,2011-04-08 12:56:00,245,7,104.9,1,1,1,111,3,Lost Customers
15776.0,2011-07-29 13:46:00,133,18,241.62,2,2,2,222,6,Lost Customers
15777.0,2011-04-12 16:43:00,241,22,1021.61,1,2,4,124,7,Needs Attention
15780.0,2011-06-09 12:01:00,184,29,475.28000000000003,1,2,3,123,6,Needs Attention
15781.0,2011-11-14 14:57:00,25,21,333.56,4,2,2,422,8,New Customers
15782.0,2011-11-30 10:49:00,10,44,2593.94,5,3,5,535,13,Loyal Customers
15783.0,2011-11-29 09:50:00,11,14,246.3,5,1,2,512,8,New Customers
15785.0,2011-11-10 12:08:00,30,87,2303.75,4,4,5,445,13,Best Customers
15786.0,2011-10-27 10:53:00,44,280,4834.2,3,5,5,355,13,Loyal Customers
15787.0,2011-11-13 14:55:00,26,206,948.05,4,5,4,454,13,Best Customers
15789.0,2010-12-16 14:35:00,358,25,351.3,1,2,2,122,5,Lost Customers
15790.0,2011-11-29 14:53:00,10,35,220.85,5,3,1,531,9,Needs Attention
15791.0,2011-10-27 10:14:00,44,76,1604.44,3,4,4,344,11,Loyal Customers
15793.0,2011-11-30 15:08:00,9,13,948.96,5,1,4,514,10,New Customers
15795.0,2011-07-13 10:43:00,150,42,610.01,2,3,3,233,8,Needs Attention
15796.0,2011-12-08 19:55:00,1,135,2666.61,5,5,5,555,15,Best Customers
15797.0,2011-08-18 17:04:00,113,8,2207.4,2,1,5,215,8,Needs Attention
15799.0,2011-09-25 12:46:00,76,98,884.14,2,4,3,243,9,Big Spenders
15800.0,2011-08-24 14:23:00,107,119,699.08,2,4,3,243,9,Big Spenders
15801.0,2011-10-24 13:52:00,46,69,1042.19,3,4,4,344,11,Loyal Customers
15802.0,2011-07-20 11:40:00,143,3,-451.42,2,1,1,211,4,Lost Customers
15803.0,2011-10-19 14:56:00,51,8,415.82000000000005,3,1,2,312,6,Needs Attention
15804.0,2011-12-09 12:31:00,1,274,3848.55,5,5,5,555,15,Best Customers
15805.0,2011-11-16 16:32:00,23,307,5452.17,4,5,5,455,14,Best Customers
15806.0,2011-10-24 14:35:00,46,31,784.58,3,3,3,333,9,Loyal Customers
15807.0,2011-10-20 14:10:00,50,48,903.9,3,3,3,333,9,Loyal Customers
15808.0,2011-02-06 14:33:00,306,210,3724.77,1,5,5,155,11,Big Spenders
15809.0,2011-11-04 12:05:00,36,43,399.21,3,3,2,332,8,Needs Attention
15810.0,2011-09-22 09:38:00,79,112,1145.43,2,4,4,244,10,Big Spenders
15811.0,2011-11-22 15:29:00,17,139,2171.32,4,5,5,455,14,Best Customers
15812.0,2011-08-24 14:19:00,107,41,1801.14,2,3,4,234,9,Needs Attention
15813.0,2011-05-16 08:13:00,208,40,1303.9099999999999,1,3,4,134,8,Needs Attention
15814.0,2011-12-06 15:01:00,3,74,1842.73,5,4,4,544,13,Best Customers
15815.0,2011-10-07 12:42:00,64,49,2100.6,3,3,5,335,11,Loyal Customers
15819.0,2011-10-21 14:50:00,49,123,1905.45,3,4,4,344,11,Loyal Customers
15820.0,2011-01-24 12:00:00,320,17,206.98,1,2,1,121,4,Lost Customers
15821.0,2011-10-26 15:48:00,44,62,570.96,3,4,3,343,10,Loyal Customers
15822.0,2011-12-06 14:50:00,3,33,885.47,5,3,3,533,11,Loyal Customers
15823.0,2011-01-06 12:58:00,337,17,-840.76,1,2,1,121,4,Lost Customers
15825.0,2011-06-20 13:27:00,172,20,532.94,2,2,3,223,7,Needs Attention
15826.0,2011-10-19 13:24:00,51,69,1649.3600000000001,3,4,4,344,11,Loyal Customers
15827.0,2011-09-27 15:35:00,73,134,1641.48,2,5,4,254,11,Big Spenders
15829.0,2011-09-01 16:45:00,99,51,636.14,2,3,3,233,8,Needs Attention
15830.0,2011-11-10 13:35:00,29,41,547.7,4,3,3,433,10,Loyal Customers
15831.0,2011-10-12 13:14:00,58,69,747.76,3,4,3,343,10,Loyal Customers
15832.0,2011-03-30 15:29:00,254,54,836.79,1,3,3,133,7,Needs Attention
15834.0,2011-09-30 14:41:00,70,276,2084.9,3,5,5,355,13,Loyal Customers
15835.0,2011-10-26 15:47:00,44,50,954.09,3,3,4,334,10,Loyal Customers
15836.0,2011-10-25 15:37:00,45,12,117.47,3,1,1,311,5,Needs Attention
15837.0,2011-10-06 09:01:00,65,24,391.98,3,2,2,322,7,Needs Attention
15838.0,2011-11-28 14:00:00,11,169,33350.76,5,5,5,555,15,Best Customers
15839.0,2011-11-14 13:25:00,25,65,1020.74,4,4,4,444,12,Best Customers
15840.0,2011-10-12 09:08:00,59,28,345.66,3,2,2,322,7,Needs Attention
15841.0,2011-10-06 18:31:00,64,50,1209.1,3,3,4,334,10,Loyal Customers
15843.0,2011-02-09 10:19:00,304,8,118.95000000000002,1,1,1,111,3,Lost Customers
15844.0,2011-10-24 15:19:00,46,11,130.73999999999998,3,1,1,311,5,Needs Attention
15845.0,2011-11-22 09:42:00,18,140,3650.87,4,5,5,455,14,Best Customers
15847.0,2011-11-01 14:41:00,38,22,389.27,3,2,2,322,7,Needs Attention
15850.0,2011-11-20 14:14:00,19,97,238.85,4,4,2,442,10,Needs Attention
15852.0,2011-06-06 11:22:00,187,22,160.71,1,2,1,121,4,Lost Customers
15853.0,2011-10-19 10:38:00,52,30,110.8,3,3,1,331,7,Needs Attention
15854.0,2011-12-05 13:39:00,4,140,2974.65,5,5,5,555,15,Best Customers
15855.0,2011-07-26 10:20:00,137,80,712.24,2,4,3,243,9,Big Spenders
15856.0,2011-12-05 17:09:00,4,653,16173.67,5,5,5,555,15,Best Customers
15857.0,2011-11-21 12:18:00,19,14,297.0,4,1,2,412,7,New Customers
15858.0,2011-11-24 12:48:00,16,191,1438.85,4,5,4,454,13,Best Customers
15860.0,2011-10-30 11:25:00,41,142,977.21,3,5,4,354,12,Loyal Customers
15861.0,2011-11-27 15:59:00,12,547,3000.36,4,5,5,455,14,Best Customers
15862.0,2011-12-01 13:28:00,8,147,832.88,5,5,3,553,13,Loyal Customers
15863.0,2011-11-14 12:49:00,26,18,68.84,4,2,1,421,7,New Customers
15864.0,2011-11-17 13:32:00,22,24,1769.7800000000002,4,2,4,424,10,New Customers
15865.0,2011-10-30 12:43:00,41,40,895.13,3,3,3,333,9,Loyal Customers
15866.0,2011-08-30 14:09:00,101,45,230.53,2,3,1,231,6,Needs Attention
15867.0,2011-12-04 13:37:00,5,463,3797.79,5,5,5,555,15,Best Customers
15869.0,2011-03-07 17:23:00,277,15,149.64,1,2,1,121,4,Lost Customers
15870.0,2011-11-07 10:58:00,33,76,354.09000000000003,3,4,2,342,9,Needs Attention
15872.0,2011-11-25 11:55:00,15,128,360.93,4,5,2,452,11,Needs Attention
15874.0,2011-10-07 12:58:00,63,137,4330.67,3,5,5,355,13,Loyal Customers
15877.0,2011-12-08 11:57:00,2,131,440.78,5,5,2,552,12,Needs Attention
15880.0,2010-12-05 13:09:00,369,106,313.28000000000003,1,4,2,142,7,Big Spenders
15881.0,2011-01-31 16:59:00,312,32,438.24,1,3,2,132,6,Needs Attention
15882.0,2011-05-25 11:35:00,199,24,495.36,1,2,3,123,6,Needs Attention
15883.0,2011-12-07 17:05:00,2,49,396.48,5,3,2,532,10,Needs Attention
15885.0,2011-09-08 10:43:00,93,18,379.35,2,2,2,222,6,Lost Customers
15886.0,2011-10-10 14:25:00,60,12,181.09,3,1,1,311,5,Needs Attention
15888.0,2011-09-21 09:44:00,80,14,141.27,2,1,1,211,4,Lost Customers
15889.0,2011-07-06 11:10:00,157,93,446.87,2,4,2,242,8,Big Spenders
15891.0,2011-04-27 12:35:00,227,62,524.52,1,4,3,143,8,Big Spenders
15894.0,2011-03-31 13:50:00,253,41,263.55,1,3,2,132,6,Needs Attention
15895.0,2011-07-13 10:27:00,150,11,179.17,2,1,1,211,4,Lost Customers
15897.0,2011-05-29 13:50:00,194,24,222.05,1,2,1,121,4,Lost Customers
15898.0,2011-12-08 15:23:00,1,87,1384.68,5,4,4,544,13,Best Customers
15899.0,2010-12-06 10:36:00,369,4,56.25,1,1,1,111,3,Lost Customers
15900.0,2011-11-16 12:19:00,24,51,351.11,4,3,2,432,9,Needs Attention
15901.0,2011-11-23 12:43:00,17,116,363.88,4,4,2,442,10,Needs Attention
15903.0,2011-11-30 08:08:00,10,75,5126.34,5,4,5,545,14,Best Customers
15904.0,2011-12-01 14:50:00,8,30,164.68,5,3,1,531,9,Needs Attention
15906.0,2011-11-20 12:24:00,20,151,1521.79,4,5,4,454,13,Best Customers
15907.0,2011-12-06 12:21:00,4,249,967.45,5,5,4,554,14,Best Customers
15909.0,2011-06-19 10:38:00,174,7,191.94,2,1,1,211,4,Lost Customers
15910.0,2011-12-09 10:51:00,1,267,1232.18,5,5,4,554,14,Best Customers
15912.0,2011-06-14 14:29:00,178,19,264.62,2,2,2,222,6,Lost Customers
15916.0,2011-11-23 13:46:00,16,160,1491.24,4,5,4,454,13,Best Customers
15917.0,2011-04-06 10:40:00,248,12,123.1,1,1,1,111,3,Lost Customers
15918.0,2011-06-02 11:42:00,191,40,334.23,1,3,2,132,6,Needs Attention
15919.0,2011-11-20 11:28:00,20,143,639.89,4,5,3,453,12,Loyal Customers
15920.0,2011-07-08 15:31:00,154,60,167.5,2,4,1,241,7,Big Spenders
15921.0,2011-06-20 11:03:00,173,25,336.03000000000003,2,2,2,222,6,Lost Customers
15922.0,2010-12-02 13:05:00,372,12,363.6,1,1,2,112,4,Lost Customers
15923.0,2010-12-02 12:16:00,373,21,127.08,1,2,1,121,4,Lost Customers
15925.0,2011-05-29 15:35:00,194,12,207.15,1,1,1,111,3,Lost Customers
15930.0,2011-10-03 14:52:00,67,21,426.63,3,2,2,322,7,Needs Attention
15932.0,2011-12-05 17:13:00,4,119,2461.85,5,4,5,545,14,Best Customers
15933.0,2011-11-18 13:14:00,21,74,1107.46,4,4,4,444,12,Best Customers
15935.0,2011-04-14 13:27:00,239,12,416.86,1,1,2,112,4,Lost Customers
15937.0,2011-10-06 15:48:00,64,7,145.35,3,1,1,311,5,Needs Attention
15938.0,2011-08-19 12:56:00,112,18,404.58,2,2,2,222,6,Lost Customers
15939.0,2011-09-11 11:30:00,90,77,6102.26,2,4,5,245,11,Big Spenders
15940.0,2011-02-01 16:21:00,311,2,31.799999999999997,1,1,1,111,3,Lost Customers
15942.0,2011-07-29 09:01:00,134,14,337.44,2,1,2,212,5,Lost Customers
15944.0,2011-03-08 10:33:00,277,6,325.1,1,1,2,112,4,Lost Customers
15945.0,2010-12-09 13:14:00,365,2,181.0,1,1,1,111,3,Lost Customers
15947.0,2011-09-18 10:46:00,83,29,1708.24,2,2,4,224,8,Needs Attention
15948.0,2011-12-01 15:32:00,8,60,955.24,5,4,4,544,13,Best Customers
15949.0,2011-11-23 09:09:00,17,19,364.72,4,2,2,422,8,New Customers
15950.0,2011-12-08 10:34:00,2,103,1705.26,5,4,4,544,13,Best Customers
15951.0,2011-12-08 18:57:00,1,43,669.57,5,3,3,533,11,Loyal Customers
15952.0,2011-11-06 11:18:00,34,91,806.57,3,4,3,343,10,Loyal Customers
15953.0,2011-11-24 15:32:00,15,103,1634.53,4,4,4,444,12,Best Customers
15955.0,2011-11-15 14:15:00,24,185,4389.81,4,5,5,455,14,Best Customers
15957.0,2011-11-08 12:14:00,32,42,428.89,4,3,2,432,9,Needs Attention
15958.0,2011-09-26 13:41:00,74,7,104.35,2,1,1,211,4,Lost Customers
15963.0,2011-11-20 11:33:00,20,28,470.76,4,2,3,423,9,New Customers
15965.0,2011-11-22 16:44:00,17,122,845.64,4,4,3,443,11,Loyal Customers
15967.0,2011-11-16 15:41:00,23,84,418.83,4,4,2,442,10,Needs Attention
15969.0,2011-12-07 11:06:00,3,21,582.9,5,2,3,523,10,New Customers
15970.0,2011-02-09 12:08:00,304,11,314.1,1,1,2,112,4,Lost Customers
15971.0,2011-11-22 12:50:00,18,35,4199.85,4,3,5,435,12,Loyal Customers
15973.0,2011-04-18 09:39:00,236,6,99.77000000000002,1,1,1,111,3,Lost Customers
15974.0,2011-10-31 13:13:00,39,177,3429.55,3,5,5,355,13,Loyal Customers
15975.0,2011-09-16 13:33:00,84,24,371.01,2,2,2,222,6,Lost Customers
15976.0,2011-06-27 13:00:00,165,98,430.94,2,4,2,242,8,Big Spenders
15977.0,2011-11-22 13:29:00,17,65,1054.73,4,4,4,444,12,Best Customers
15978.0,2011-09-23 15:21:00,77,49,1098.78,2,3,4,234,9,Needs Attention
15980.0,2011-09-12 09:41:00,89,43,2398.86,2,3,5,235,10,Needs Attention
15981.0,2011-11-15 08:00:00,25,97,3408.48,4,4,5,445,13,Best Customers
15983.0,2011-11-17 17:34:00,22,113,1475.02,4,4,4,444,12,Best Customers
15984.0,2011-12-07 12:16:00,3,275,2816.97,5,5,5,555,15,Best Customers
15985.0,2011-08-08 16:31:00,123,38,1037.42,2,3,4,234,9,Needs Attention
15986.0,2011-11-09 15:17:00,30,14,168.12,4,1,1,411,6,New Customers
15987.0,2011-11-27 15:38:00,12,140,1451.28,4,5,4,454,13,Best Customers
15988.0,2011-11-20 13:23:00,19,27,158.03,4,2,1,421,7,New Customers
15990.0,2011-10-26 15:58:00,44,52,792.11,3,3,3,333,9,Loyal Customers
15992.0,2011-12-06 11:00:00,4,3,41.989999999999995,5,1,1,511,7,New Customers
15993.0,2011-12-01 10:45:00,9,560,2756.82,5,5,5,555,15,Best Customers
15994.0,2011-10-16 12:28:00,55,35,427.07,3,3,2,332,8,Needs Attention
15996.0,2011-09-12 15:14:00,88,131,1044.78,2,5,4,254,11,Big Spenders
15998.0,2011-11-03 12:45:00,37,509,3084.17,3,5,5,355,13,Loyal Customers
16000.0,2011-12-07 12:17:00,3,9,12393.7,5,1,5,515,11,New Customers
16003.0,2011-11-10 09:57:00,30,103,2735.37,4,4,5,445,13,Best Customers
16005.0,2011-11-27 13:47:00,12,218,615.39,4,5,3,453,12,Loyal Customers
16006.0,2011-05-12 13:12:00,211,8,101.4,1,1,1,111,3,Lost Customers
16007.0,2011-10-23 11:05:00,48,385,1701.94,3,5,4,354,12,Loyal Customers
16008.0,2011-11-16 10:32:00,24,33,478.78,4,3,3,433,10,Loyal Customers
16009.0,2011-11-17 16:51:00,22,90,992.71,4,4,4,444,12,Best Customers
16010.0,2011-04-08 10:14:00,246,86,407.5,1,4,2,142,7,Big Spenders
16011.0,2011-12-01 16:31:00,8,212,3362.71,5,5,5,555,15,Best Customers
16012.0,2011-11-04 13:25:00,35,94,1415.29,3,4,4,344,11,Loyal Customers
